UTC Time at End of Hour,Demand (MW),Demand (MW) (Adjusted),Net Generation (MW),Total Interchange (MW)
2024-04-12 07:00:00+00:00,57082.0,57082.0,57773.0,-1113.0
2024-04-12 08:00:00+00:00,56519.0,56519.0,57500.0,-783.0
2024-04-12 09:00:00+00:00,56716.0,56716.0,57644.0,-840.0
2024-04-12 10:00:00+00:00,57713.0,57713.0,58670.0,-888.0
2024-04-12 11:00:00+00:00,61294.0,61294.0,62179.0,-1092.0
2024-04-12 12:00:00+00:00,65985.0,65985.0,65830.0,-2200.0
2024-04-12 13:00:00+00:00,68322.0,68322.0,68674.0,-1742.0
2024-04-12 14:00:00+00:00,68148.0,68148.0,69015.0,-1025.0
2024-04-12 15:00:00+00:00,67826.0,67826.0,68786.0,-1026.0
2024-04-12 16:00:00+00:00,67206.0,67206.0,67950.0,-1308.0
2024-04-12 17:00:00+00:00,66597.0,66597.0,67333.0,-1255.0
2024-04-12 18:00:00+00:00,66288.0,66288.0,66687.0,-1556.0
2024-04-12 19:00:00+00:00,65919.0,65919.0,66500.0,-1413.0
2024-04-12 20:00:00+00:00,65433.0,65433.0,64972.0,-2495.0
2024-04-12 21:00:00+00:00,65120.0,65120.0,63886.0,-3169.0
2024-04-12 22:00:00+00:00,65095.0,65095.0,64068.0,-2817.0
2024-04-12 23:00:00+00:00,65383.0,65383.0,64142.0,-2949.0
2024-04-13 00:00:00+00:00,65516.0,65516.0,63840.0,-3210.0
2024-04-13 01:00:00+00:00,65904.0,65904.0,63239.0,-4324.0
2024-04-13 02:00:00+00:00,66234.0,66234.0,62880.0,-4808.0
2024-04-13 03:00:00+00:00,64233.0,64233.0,60978.0,-4612.0
2024-04-13 04:00:00+00:00,61659.0,61659.0,58684.0,-4296.0
2024-04-13 05:00:00+00:00,59443.0,59443.0,57190.0,-3595.0
2024-04-13 06:00:00+00:00,57945.0,57945.0,55342.0,-4173.0
2024-04-13 07:00:00+00:00,57339.0,57339.0,54350.0,-4370.0
2024-04-13 08:00:00+00:00,56675.0,56675.0,53815.0,-4437.0
2024-04-13 09:00:00+00:00,56645.0,56645.0,54272.0,-3992.0
2024-04-13 10:00:00+00:00,56171.0,56171.0,54091.0,-3698.0
2024-04-13 11:00:00+00:00,56901.0,56901.0,55390.0,-3069.0
2024-04-13 12:00:00+00:00,58580.0,58580.0,57858.0,-2324.0
2024-04-13 13:00:00+00:00,59685.0,59685.0,60074.0,-1149.0
2024-04-13 14:00:00+00:00,60076.0,60076.0,60694.0,-1025.0
2024-04-13 15:00:00+00:00,60201.0,60201.0,61122.0,-626.0
2024-04-13 16:00:00+00:00,59978.0,59978.0,61117.0,-440.0
2024-04-13 17:00:00+00:00,59917.0,59917.0,60766.0,-766.0
2024-04-13 18:00:00+00:00,60070.0,60070.0,60515.0,-1208.0
2024-04-13 19:00:00+00:00,60222.0,60222.0,60737.0,-1086.0
2024-04-13 20:00:00+00:00,60647.0,60647.0,61273.0,-851.0
2024-04-13 21:00:00+00:00,61538.0,61538.0,61922.0,-1233.0
2024-04-13 22:00:00+00:00,62918.0,62918.0,63030.0,-1541.0
2024-04-13 23:00:00+00:00,64149.0,64149.0,64150.0,-1726.0
2024-04-14 00:00:00+00:00,64692.0,64692.0,64638.0,-1995.0
2024-04-14 01:00:00+00:00,64686.0,64686.0,64061.0,-2433.0
2024-04-14 02:00:00+00:00,64685.0,64685.0,63882.0,-2773.0
2024-04-14 03:00:00+00:00,62637.0,62637.0,61505.0,-3046.0
2024-04-14 04:00:00+00:00,60324.0,60324.0,59805.0,-2344.0
2024-04-14 05:00:00+00:00,57524.0,57524.0,57283.0,-2014.0
2024-04-14 06:00:00+00:00,55767.0,55767.0,54644.0,-2949.0
2024-04-14 07:00:00+00:00,54856.0,54856.0,52875.0,-3388.0
2024-04-14 08:00:00+00:00,53851.0,53851.0,52740.0,-2559.0
2024-04-14 09:00:00+00:00,53442.0,53442.0,52585.0,-2329.0
2024-04-14 10:00:00+00:00,52880.0,52880.0,51938.0,-2357.0
2024-04-14 11:00:00+00:00,52878.0,52878.0,51508.0,-2596.0
2024-04-14 12:00:00+00:00,53732.0,53732.0,52090.0,-3001.0
2024-04-14 13:00:00+00:00,54899.0,54899.0,53030.0,-3047.0
2024-04-14 14:00:00+00:00,56488.0,56488.0,54423.0,-3187.0
2024-04-14 15:00:00+00:00,57936.0,57936.0,56046.0,-2781.0
2024-04-14 16:00:00+00:00,59022.0,59022.0,57739.0,-2264.0
2024-04-14 17:00:00+00:00,60172.0,60172.0,59455.0,-1672.0
2024-04-14 18:00:00+00:00,61641.0,61641.0,61177.0,-1611.0
2024-04-14 19:00:00+00:00,62845.0,62845.0,62500.0,-1499.0
2024-04-14 20:00:00+00:00,63942.0,63942.0,63441.0,-1600.0
2024-04-14 21:00:00+00:00,65331.0,65331.0,65160.0,-1246.0
2024-04-14 22:00:00+00:00,67014.0,67014.0,67260.0,-1004.0
2024-04-14 23:00:00+00:00,68664.0,68664.0,69422.0,-548.0
2024-04-15 00:00:00+00:00,69449.0,69449.0,69724.0,-1285.0
2024-04-15 01:00:00+00:00,69524.0,69524.0,69492.0,-1480.0
2024-04-15 02:00:00+00:00,69595.0,69595.0,69199.0,-1893.0
2024-04-15 03:00:00+00:00,66960.0,66960.0,65860.0,-2524.0
2024-04-15 04:00:00+00:00,62899.0,62899.0,61729.0,-2334.0
2024-04-15 05:00:00+00:00,59907.0,59907.0,59241.0,-1786.0
2024-04-15 06:00:00+00:00,58187.0,58187.0,57888.0,-1472.0
2024-04-15 07:00:00+00:00,56593.0,56593.0,55920.0,-1802.0
2024-04-15 08:00:00+00:00,55718.0,55718.0,55377.0,-1710.0
2024-04-15 09:00:00+00:00,55843.0,55843.0,55573.0,-1792.0
2024-04-15 10:00:00+00:00,56351.0,56351.0,56043.0,-1821.0
2024-04-15 11:00:00+00:00,59119.0,59119.0,58921.0,-1945.0
2024-04-15 12:00:00+00:00,63262.0,63262.0,63992.0,-1153.0
2024-04-15 13:00:00+00:00,65779.0,65779.0,66590.0,-1277.0
2024-04-15 14:00:00+00:00,66634.0,66634.0,66158.0,-2307.0
2024-04-15 15:00:00+00:00,67824.0,67824.0,67757.0,-1942.0
2024-04-15 16:00:00+00:00,68981.0,68981.0,68835.0,-2007.0
2024-04-15 17:00:00+00:00,70064.0,70064.0,70359.0,-1359.0
2024-04-15 18:00:00+00:00,71471.0,71471.0,71794.0,-1408.0
2024-04-15 19:00:00+00:00,73060.0,73060.0,73183.0,-1434.0
2024-04-15 20:00:00+00:00,73718.0,73718.0,73304.0,-1866.0
2024-04-15 21:00:00+00:00,74090.0,74090.0,74506.0,-1223.0
2024-04-15 22:00:00+00:00,74664.0,74664.0,75938.0,-369.0
2024-04-15 23:00:00+00:00,75093.0,75093.0,76645.0,-280.0
2024-04-16 00:00:00+00:00,74871.0,74871.0,76787.0,36.0
2024-04-16 01:00:00+00:00,74658.0,74658.0,76298.0,-335.0
2024-04-16 02:00:00+00:00,74208.0,74208.0,75963.0,-204.0
2024-04-16 03:00:00+00:00,70983.0,70983.0,72603.0,-286.0
2024-04-16 04:00:00+00:00,67169.0,67169.0,69527.0,509.0
2024-04-16 05:00:00+00:00,64023.0,64023.0,66130.0,246.0
2024-04-16 06:00:00+00:00,61992.0,61992.0,63102.0,-1000.0
2024-04-16 07:00:00+00:00,60553.0,60553.0,60509.0,-2055.0
2024-04-16 08:00:00+00:00,59479.0,59479.0,59220.0,-2122.0
2024-04-16 09:00:00+00:00,58899.0,58899.0,58934.0,-1837.0
2024-04-16 10:00:00+00:00,59586.0,59586.0,59955.0,-1303.0
2024-04-16 11:00:00+00:00,61580.0,61580.0,63238.0,-291.0
2024-04-16 12:00:00+00:00,65505.0,65505.0,66866.0,-880.0
2024-04-16 13:00:00+00:00,67552.0,67552.0,68913.0,-857.0
2024-04-16 14:00:00+00:00,68580.0,68580.0,68863.0,-1852.0
2024-04-16 15:00:00+00:00,69641.0,69641.0,70142.0,-1336.0
2024-04-16 16:00:00+00:00,71089.0,71089.0,71462.0,-1542.0
2024-04-16 17:00:00+00:00,72447.0,72447.0,72353.0,-1956.0
2024-04-16 18:00:00+00:00,73802.0,73802.0,74551.0,-1130.0
2024-04-16 19:00:00+00:00,74754.0,74754.0,75786.0,-930.0
2024-04-16 20:00:00+00:00,74995.0,74995.0,75694.0,-1323.0
2024-04-16 21:00:00+00:00,75007.0,75007.0,75945.0,-1024.0
2024-04-16 22:00:00+00:00,75092.0,75092.0,76121.0,-805.0
2024-04-16 23:00:00+00:00,74953.0,74953.0,76117.0,-752.0
2024-04-17 00:00:00+00:00,74125.0,74125.0,75209.0,-764.0
2024-04-17 01:00:00+00:00,73784.0,73784.0,74382.0,-1265.0
2024-04-17 02:00:00+00:00,73480.0,73480.0,73658.0,-1773.0
2024-04-17 03:00:00+00:00,70568.0,70568.0,69042.0,-3144.0
2024-04-17 04:00:00+00:00,67222.0,67222.0,66067.0,-2527.0
2024-04-17 05:00:00+00:00,64122.0,64122.0,63613.0,-2103.0
2024-04-17 06:00:00+00:00,62185.0,62185.0,60238.0,-3799.0
2024-04-17 07:00:00+00:00,60531.0,60531.0,58421.0,-3653.0
2024-04-17 08:00:00+00:00,59570.0,59570.0,58081.0,-3146.0
2024-04-17 09:00:00+00:00,59202.0,59202.0,58291.0,-2789.0
2024-04-17 10:00:00+00:00,59923.0,59923.0,59036.0,-2637.0
2024-04-17 11:00:00+00:00,61764.0,61764.0,61646.0,-1985.0
2024-04-17 12:00:00+00:00,66033.0,66033.0,65850.0,-2335.0
2024-04-17 13:00:00+00:00,68441.0,68441.0,69129.0,-1459.0
2024-04-17 14:00:00+00:00,69604.0,69604.0,71302.0,-447.0
2024-04-17 15:00:00+00:00,70398.0,70398.0,72287.0,-327.0
2024-04-17 16:00:00+00:00,71364.0,71364.0,73691.0,126.0
2024-04-17 17:00:00+00:00,71904.0,71904.0,74057.0,70.0
2024-04-17 18:00:00+00:00,72260.0,72260.0,74884.0,539.0
2024-04-17 19:00:00+00:00,72921.0,72921.0,76054.0,1030.0
2024-04-17 20:00:00+00:00,72914.0,72914.0,75755.0,830.0
2024-04-17 21:00:00+00:00,72831.0,72831.0,75826.0,981.0
2024-04-17 22:00:00+00:00,72751.0,72751.0,75214.0,454.0
2024-04-17 23:00:00+00:00,72942.0,72942.0,74591.0,-211.0
2024-04-18 00:00:00+00:00,72717.0,72717.0,73701.0,-958.0
2024-04-18 01:00:00+00:00,72423.0,72423.0,72669.0,-1599.0
2024-04-18 02:00:00+00:00,72407.0,72407.0,71993.0,-2060.0
2024-04-18 03:00:00+00:00,69682.0,69682.0,68366.0,-2803.0
2024-04-18 04:00:00+00:00,65629.0,65629.0,63933.0,-2996.0
2024-04-18 05:00:00+00:00,62840.0,62840.0,61851.0,-2150.0
2024-04-18 06:00:00+00:00,61207.0,61207.0,60353.0,-2298.0
2024-04-18 07:00:00+00:00,59690.0,59690.0,58251.0,-2867.0
2024-04-18 08:00:00+00:00,58618.0,58618.0,57385.0,-2754.0
2024-04-18 09:00:00+00:00,58486.0,58486.0,57715.0,-2272.0
2024-04-18 10:00:00+00:00,58883.0,58883.0,58979.0,-1424.0
2024-04-18 11:00:00+00:00,61407.0,61407.0,62021.0,-1031.0
2024-04-18 12:00:00+00:00,65634.0,65634.0,66075.0,-1174.0
2024-04-18 13:00:00+00:00,68113.0,68113.0,68719.0,-1167.0
2024-04-18 14:00:00+00:00,68986.0,68986.0,69075.0,-1595.0
2024-04-18 15:00:00+00:00,69562.0,69562.0,69934.0,-1250.0
2024-04-18 16:00:00+00:00,70233.0,70233.0,71175.0,-763.0
2024-04-18 17:00:00+00:00,70676.0,70676.0,71990.0,-396.0
2024-04-18 18:00:00+00:00,71213.0,71213.0,72557.0,-525.0
2024-04-18 19:00:00+00:00,71899.0,71899.0,73167.0,-648.0
2024-04-18 20:00:00+00:00,72385.0,72385.0,73035.0,-1169.0
2024-04-18 21:00:00+00:00,72817.0,72817.0,73815.0,-916.0
2024-04-18 22:00:00+00:00,73441.0,73441.0,75243.0,-302.0
2024-04-18 23:00:00+00:00,73439.0,73439.0,75328.0,-155.0
2024-04-19 00:00:00+00:00,72764.0,72764.0,75003.0,101.0
2024-04-19 01:00:00+00:00,72727.0,72727.0,74795.0,-28.0
2024-04-19 02:00:00+00:00,72393.0,72393.0,74895.0,510.0
2024-04-19 03:00:00+00:00,69667.0,69667.0,71783.0,133.0
2024-04-19 04:00:00+00:00,66558.0,66558.0,67639.0,-671.0
2024-04-19 05:00:00+00:00,63623.0,63623.0,65032.0,-152.0
2024-04-19 06:00:00+00:00,61295.0,61295.0,61565.0,-1180.0
2024-04-19 07:00:00+00:00,59697.0,59697.0,59064.0,-1817.0
2024-04-19 08:00:00+00:00,59071.0,59071.0,58618.0,-1696.0
2024-04-19 09:00:00+00:00,58292.0,58292.0,57019.0,-2465.0
2024-04-19 10:00:00+00:00,59246.0,59246.0,58567.0,-1852.0
2024-04-19 11:00:00+00:00,61794.0,61794.0,61932.0,-1211.0
2024-04-19 12:00:00+00:00,65705.0,65705.0,66569.0,-803.0
2024-04-19 13:00:00+00:00,67676.0,67676.0,68854.0,-569.0
2024-04-19 14:00:00+00:00,68051.0,68051.0,70026.0,326.0
2024-04-19 15:00:00+00:00,68380.0,68380.0,71053.0,830.0
2024-04-19 16:00:00+00:00,68650.0,68650.0,70632.0,168.0
2024-04-19 17:00:00+00:00,68864.0,68864.0,71027.0,380.0
2024-04-19 18:00:00+00:00,69217.0,69217.0,71278.0,186.0
2024-04-19 19:00:00+00:00,69412.0,69412.0,71634.0,310.0
2024-04-19 20:00:00+00:00,69130.0,69130.0,71172.0,164.0
2024-04-19 21:00:00+00:00,68832.0,68832.0,71111.0,355.0
2024-04-19 22:00:00+00:00,68961.0,68961.0,71101.0,165.0
2024-04-19 23:00:00+00:00,68802.0,68802.0,70817.0,142.0
2024-04-20 00:00:00+00:00,68425.0,68425.0,70422.0,56.0
2024-04-20 01:00:00+00:00,68303.0,68303.0,70060.0,-370.0
2024-04-20 02:00:00+00:00,68757.0,68757.0,70610.0,-216.0
2024-04-20 03:00:00+00:00,66907.0,66907.0,67519.0,-1296.0
2024-04-20 04:00:00+00:00,64519.0,64519.0,64911.0,-1296.0
2024-04-20 05:00:00+00:00,62158.0,62158.0,62481.0,-1463.0
2024-04-20 06:00:00+00:00,60434.0,60434.0,60034.0,-2369.0
2024-04-20 07:00:00+00:00,59452.0,59452.0,58542.0,-2697.0
2024-04-20 08:00:00+00:00,58232.0,58232.0,57550.0,-2437.0
2024-04-20 09:00:00+00:00,57478.0,57478.0,57168.0,-1997.0
2024-04-20 10:00:00+00:00,57898.0,57898.0,57447.0,-2200.0
2024-04-20 11:00:00+00:00,57989.0,57989.0,57956.0,-1885.0
2024-04-20 12:00:00+00:00,59289.0,59289.0,58736.0,-2323.0
2024-04-20 13:00:00+00:00,60918.0,60918.0,61072.0,-1469.0
2024-04-20 14:00:00+00:00,62463.0,62463.0,63094.0,-1186.0
2024-04-20 15:00:00+00:00,63599.0,63599.0,63994.0,-1638.0
2024-04-20 16:00:00+00:00,64186.0,64186.0,64607.0,-1720.0
2024-04-20 17:00:00+00:00,64396.0,64396.0,64297.0,-2063.0
2024-04-20 18:00:00+00:00,64315.0,64315.0,63689.0,-2391.0
2024-04-20 19:00:00+00:00,63757.0,63757.0,62855.0,-2662.0
2024-04-20 20:00:00+00:00,63310.0,63310.0,62246.0,-2618.0
2024-04-20 21:00:00+00:00,63267.0,63267.0,62426.0,-2460.0
2024-04-20 22:00:00+00:00,63473.0,63473.0,63372.0,-1746.0
2024-04-20 23:00:00+00:00,63849.0,63849.0,63767.0,-1673.0
2024-04-21 00:00:00+00:00,63817.0,63817.0,64992.0,-533.0
2024-04-21 01:00:00+00:00,64228.0,64228.0,65365.0,-749.0
2024-04-21 02:00:00+00:00,65174.0,65174.0,65637.0,-1036.0
2024-04-21 03:00:00+00:00,63656.0,63656.0,63226.0,-1771.0
2024-04-21 04:00:00+00:00,61192.0,61192.0,61421.0,-1116.0
2024-04-21 05:00:00+00:00,59006.0,59006.0,59856.0,-656.0
2024-04-21 06:00:00+00:00,57867.0,57867.0,58603.0,-1043.0
2024-04-21 07:00:00+00:00,57126.0,57126.0,57879.0,-1034.0
2024-04-21 08:00:00+00:00,56578.0,56578.0,57187.0,-1136.0
2024-04-21 09:00:00+00:00,56096.0,56096.0,56585.0,-1319.0
2024-04-21 10:00:00+00:00,55270.0,55270.0,55522.0,-1350.0
2024-04-21 11:00:00+00:00,56263.0,56263.0,57000.0,-923.0
2024-04-21 12:00:00+00:00,57559.0,57559.0,57602.0,-1563.0
2024-04-21 13:00:00+00:00,58608.0,58608.0,58525.0,-1430.0
2024-04-21 14:00:00+00:00,59111.0,59111.0,59151.0,-902.0
2024-04-21 15:00:00+00:00,59099.0,59099.0,58699.0,-1348.0
2024-04-21 16:00:00+00:00,58814.0,58814.0,58200.0,-1379.0
2024-04-21 17:00:00+00:00,58567.0,58567.0,58624.0,-733.0
2024-04-21 18:00:00+00:00,58171.0,58171.0,58517.0,-444.0
2024-04-21 19:00:00+00:00,57758.0,57758.0,58254.0,-397.0
2024-04-21 20:00:00+00:00,57535.0,57535.0,57965.0,-530.0
2024-04-21 21:00:00+00:00,57668.0,57668.0,57931.0,-749.0
2024-04-21 22:00:00+00:00,58707.0,58707.0,58933.0,-843.0
2024-04-21 23:00:00+00:00,60124.0,60124.0,59803.0,-1453.0
2024-04-22 00:00:00+00:00,61439.0,61439.0,61477.0,-1255.0
2024-04-22 01:00:00+00:00,62674.0,62674.0,61761.0,-2303.0
2024-04-22 02:00:00+00:00,64192.0,64192.0,61964.0,-3683.0
2024-04-22 03:00:00+00:00,62752.0,62752.0,61011.0,-3185.0
2024-04-22 04:00:00+00:00,60443.0,60443.0,59591.0,-2451.0
2024-04-22 05:00:00+00:00,58653.0,58653.0,58137.0,-2173.0
2024-04-22 06:00:00+00:00,57191.0,57191.0,56800.0,-2208.0
2024-04-22 07:00:00+00:00,56843.0,56843.0,56581.0,-2223.0
2024-04-22 08:00:00+00:00,56804.0,56804.0,57101.0,-1690.0
2024-04-22 09:00:00+00:00,57645.0,57645.0,58258.0,-1488.0
2024-04-22 10:00:00+00:00,58545.0,58545.0,59232.0,-1484.0
2024-04-22 11:00:00+00:00,62417.0,62417.0,63453.0,-1130.0
2024-04-22 12:00:00+00:00,67005.0,67005.0,67626.0,-1613.0
2024-04-22 13:00:00+00:00,68853.0,68853.0,69815.0,-1143.0
2024-04-22 14:00:00+00:00,68072.0,68072.0,67960.0,-1997.0
2024-04-22 15:00:00+00:00,67074.0,67074.0,67044.0,-1865.0
2024-04-22 16:00:00+00:00,66585.0,66585.0,66401.0,-1871.0
2024-04-22 17:00:00+00:00,65763.0,65763.0,66062.0,-1401.0
2024-04-22 18:00:00+00:00,65365.0,65365.0,66177.0,-825.0
2024-04-22 19:00:00+00:00,65404.0,65404.0,66480.0,-550.0
2024-04-22 20:00:00+00:00,65144.0,65144.0,66184.0,-763.0
2024-04-22 21:00:00+00:00,65146.0,65146.0,65548.0,-1356.0
2024-04-22 22:00:00+00:00,65486.0,65486.0,65712.0,-1564.0
2024-04-22 23:00:00+00:00,65885.0,65885.0,66593.0,-1127.0
2024-04-23 00:00:00+00:00,66305.0,66305.0,66814.0,-1428.0
2024-04-23 01:00:00+00:00,66816.0,66816.0,67139.0,-1535.0
2024-04-23 02:00:00+00:00,67512.0,67512.0,67531.0,-1757.0
2024-04-23 03:00:00+00:00,65128.0,65128.0,64888.0,-1916.0
2024-04-23 04:00:00+00:00,61957.0,61957.0,62245.0,-1204.0
2024-04-23 05:00:00+00:00,59537.0,59537.0,60153.0,-990.0
2024-04-23 06:00:00+00:00,58209.0,58209.0,57604.0,-2273.0
2024-04-23 07:00:00+00:00,57617.0,57617.0,56197.0,-2906.0
2024-04-23 08:00:00+00:00,57211.0,57211.0,55779.0,-2815.0
2024-04-23 09:00:00+00:00,57508.0,57508.0,56287.0,-2617.0
2024-04-23 10:00:00+00:00,58531.0,58531.0,58065.0,-2023.0
2024-04-23 11:00:00+00:00,60142.0,60142.0,60089.0,-1666.0
2024-04-23 12:00:00+00:00,64802.0,64802.0,64407.0,-2238.0
2024-04-23 13:00:00+00:00,67030.0,67030.0,65768.0,-3081.0
2024-04-23 14:00:00+00:00,66956.0,66956.0,64965.0,-3583.0
2024-04-23 15:00:00+00:00,66768.0,66768.0,65086.0,-3544.0
2024-04-23 16:00:00+00:00,66988.0,66988.0,65712.0,-3232.0
2024-04-23 17:00:00+00:00,66848.0,66848.0,65547.0,-3420.0
2024-04-23 18:00:00+00:00,66829.0,66829.0,65509.0,-3436.0
2024-04-23 19:00:00+00:00,66831.0,66831.0,66094.0,-2727.0
2024-04-23 20:00:00+00:00,66550.0,66550.0,66222.0,-2335.0
2024-04-23 21:00:00+00:00,66606.0,66606.0,66276.0,-2356.0
2024-04-23 22:00:00+00:00,66844.0,66844.0,66517.0,-2358.0
2024-04-23 23:00:00+00:00,67157.0,67157.0,67798.0,-1299.0
2024-04-24 00:00:00+00:00,67270.0,67270.0,67906.0,-1440.0
2024-04-24 01:00:00+00:00,67497.0,67497.0,67450.0,-2115.0
2024-04-24 02:00:00+00:00,67986.0,67986.0,66111.0,-3685.0
2024-04-24 03:00:00+00:00,65831.0,65831.0,63665.0,-3725.0
2024-04-24 04:00:00+00:00,62403.0,62403.0,60306.0,-3442.0
2024-04-24 05:00:00+00:00,60272.0,60272.0,58468.0,-3134.0
2024-04-24 06:00:00+00:00,58397.0,58397.0,56194.0,-3638.0
2024-04-24 07:00:00+00:00,57645.0,57645.0,55453.0,-3471.0
2024-04-24 08:00:00+00:00,57252.0,57252.0,55407.0,-3014.0
2024-04-24 09:00:00+00:00,57467.0,57467.0,55141.0,-3563.0
2024-04-24 10:00:00+00:00,58573.0,58573.0,56550.0,-3224.0
2024-04-24 11:00:00+00:00,61166.0,61166.0,59192.0,-3295.0
2024-04-24 12:00:00+00:00,65462.0,65462.0,63297.0,-3639.0
2024-04-24 13:00:00+00:00,67337.0,67337.0,65609.0,-3098.0
2024-04-24 14:00:00+00:00,67193.0,67193.0,65433.0,-3235.0
2024-04-24 15:00:00+00:00,67129.0,67129.0,65276.0,-3142.0
2024-04-24 16:00:00+00:00,67173.0,67173.0,65396.0,-2990.0
2024-04-24 17:00:00+00:00,67325.0,67325.0,65455.0,-3077.0
2024-04-24 18:00:00+00:00,67580.0,67580.0,65735.0,-2988.0
2024-04-24 19:00:00+00:00,67904.0,67904.0,65912.0,-3147.0
2024-04-24 20:00:00+00:00,67897.0,67897.0,65939.0,-3006.0
2024-04-24 21:00:00+00:00,68139.0,68139.0,66090.0,-3185.0
2024-04-24 22:00:00+00:00,68258.0,68258.0,66374.0,-2948.0
2024-04-24 23:00:00+00:00,68356.0,68356.0,66695.0,-2793.0
2024-04-25 00:00:00+00:00,68781.0,68781.0,67390.0,-2665.0
2024-04-25 01:00:00+00:00,69252.0,69252.0,68336.0,-2327.0
2024-04-25 02:00:00+00:00,69997.0,69997.0,68928.0,-2552.0
2024-04-25 03:00:00+00:00,67827.0,67827.0,67015.0,-2496.0
2024-04-25 04:00:00+00:00,64946.0,64946.0,64695.0,-2009.0
2024-04-25 05:00:00+00:00,61867.0,61867.0,62315.0,-1398.0
2024-04-25 06:00:00+00:00,59638.0,59638.0,60060.0,-1588.0
2024-04-25 07:00:00+00:00,58972.0,58972.0,59020.0,-1983.0
2024-04-25 08:00:00+00:00,58685.0,58685.0,58562.0,-1993.0
2024-04-25 09:00:00+00:00,58806.0,58806.0,58744.0,-1968.0
2024-04-25 10:00:00+00:00,59347.0,59347.0,58966.0,-2436.0
2024-04-25 11:00:00+00:00,62061.0,62061.0,63110.0,-992.0
2024-04-25 12:00:00+00:00,66156.0,66156.0,67311.0,-997.0
2024-04-25 13:00:00+00:00,67816.0,67816.0,68881.0,-1022.0
2024-04-25 14:00:00+00:00,67474.0,67474.0,68827.0,-660.0
2024-04-25 15:00:00+00:00,67201.0,67201.0,68486.0,-627.0
2024-04-25 16:00:00+00:00,67276.0,67276.0,68651.0,-553.0
2024-04-25 17:00:00+00:00,67542.0,67542.0,68744.0,-789.0
2024-04-25 18:00:00+00:00,67850.0,67850.0,68331.0,-1275.0
2024-04-25 19:00:00+00:00,67675.0,67675.0,68991.0,-483.0
2024-04-25 20:00:00+00:00,67586.0,67586.0,68832.0,-498.0
2024-04-25 21:00:00+00:00,67529.0,67529.0,69195.0,1.0
2024-04-25 22:00:00+00:00,67922.0,67922.0,69663.0,-99.0
2024-04-25 23:00:00+00:00,68142.0,68142.0,69933.0,-43.0
2024-04-26 00:00:00+00:00,68459.0,68459.0,70171.0,-314.0
2024-04-26 01:00:00+00:00,68810.0,68810.0,70738.0,-127.0
2024-04-26 02:00:00+00:00,69555.0,69555.0,71051.0,-668.0
2024-04-26 03:00:00+00:00,67541.0,67541.0,68743.0,-934.0
2024-04-26 04:00:00+00:00,63989.0,63989.0,64788.0,-1321.0
2024-04-26 05:00:00+00:00,61342.0,61342.0,62376.0,-885.0
2024-04-26 06:00:00+00:00,60270.0,60270.0,60714.0,-1672.0
2024-04-26 07:00:00+00:00,59570.0,59570.0,58873.0,-2646.0
2024-04-26 08:00:00+00:00,58800.0,58800.0,58443.0,-2388.0
2024-04-26 09:00:00+00:00,58924.0,58924.0,58339.0,-2628.0
2024-04-26 10:00:00+00:00,59363.0,59363.0,59447.0,-1870.0
2024-04-26 11:00:00+00:00,61490.0,61490.0,61604.0,-1908.0
2024-04-26 12:00:00+00:00,64969.0,64969.0,64733.0,-2456.0
2024-04-26 13:00:00+00:00,67220.0,67220.0,66906.0,-2420.0
2024-04-26 14:00:00+00:00,68078.0,68078.0,67497.0,-2545.0
2024-04-26 15:00:00+00:00,68910.0,68910.0,67958.0,-2972.0
2024-04-26 16:00:00+00:00,69371.0,69371.0,68414.0,-2946.0
2024-04-26 17:00:00+00:00,69954.0,69954.0,69166.0,-2730.0
2024-04-26 18:00:00+00:00,70395.0,70395.0,69327.0,-3121.0
2024-04-26 19:00:00+00:00,70775.0,70775.0,69365.0,-3396.0
2024-04-26 20:00:00+00:00,70706.0,70706.0,68470.0,-4223.0
2024-04-26 21:00:00+00:00,70560.0,70560.0,68568.0,-3872.0
2024-04-26 22:00:00+00:00,70584.0,70584.0,69486.0,-3106.0
2024-04-26 23:00:00+00:00,70213.0,70213.0,69093.0,-3269.0
2024-04-27 00:00:00+00:00,69222.0,69222.0,68156.0,-2967.0
2024-04-27 01:00:00+00:00,68628.0,68628.0,68251.0,-2308.0
2024-04-27 02:00:00+00:00,68553.0,68553.0,67378.0,-3062.0
2024-04-27 03:00:00+00:00,66620.0,66620.0,65275.0,-3006.0
2024-04-27 04:00:00+00:00,63481.0,63481.0,62408.0,-2676.0
2024-04-27 05:00:00+00:00,60525.0,60525.0,60597.0,-1435.0
2024-04-27 06:00:00+00:00,58926.0,58926.0,58474.0,-2144.0
2024-04-27 07:00:00+00:00,57406.0,57406.0,55451.0,-3579.0
2024-04-27 08:00:00+00:00,56539.0,56539.0,54338.0,-3643.0
2024-04-27 09:00:00+00:00,56028.0,56028.0,53434.0,-4094.0
2024-04-27 10:00:00+00:00,56144.0,56144.0,53700.0,-3968.0
2024-04-27 11:00:00+00:00,56418.0,56418.0,54672.0,-3263.0
2024-04-27 12:00:00+00:00,57440.0,57440.0,55643.0,-3386.0
2024-04-27 13:00:00+00:00,59267.0,59267.0,57655.0,-3056.0
2024-04-27 14:00:00+00:00,61865.0,61865.0,60868.0,-2440.0
2024-04-27 15:00:00+00:00,63806.0,63806.0,62786.0,-2392.0
2024-04-27 16:00:00+00:00,64963.0,64963.0,63732.0,-2771.0
